name,date,time,heat,temp,notes,unit
rwanda-karongi-gitesi,12/14/21,0,10,200,,C
rwanda-karongi-gitesi,12/14/21,0.5,10,165,,C
rwanda-karongi-gitesi,12/14/21,1,10,157.5,,C
rwanda-karongi-gitesi,12/14/21,1.5,9,160,,C
rwanda-karongi-gitesi,12/14/21,2,9,162.5,,C
rwanda-karongi-gitesi,12/14/21,2.5,8,170,,C
rwanda-karongi-gitesi,12/14/21,3,8,177.5,steam,C
rwanda-karongi-gitesi,12/14/21,3.5,7,182.5,yellow,C
rwanda-karongi-gitesi,12/14/21,4,7,190,,C
rwanda-karongi-gitesi,12/14/21,4.5,6,195,,C
rwanda-karongi-gitesi,12/14/21,5,6,197.5,brown,C
rwanda-karongi-gitesi,12/14/21,5.5,6,200,,C
rwanda-karongi-gitesi,12/14/21,6,6,202.5,,C
rwanda-karongi-gitesi,12/14/21,6.5,6,205,FC,C
rwanda-karongi-gitesi,12/14/21,7,6,207.5,,C
rwanda-karongi-gitesi,12/14/21,7.5,6,210,,C
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,